attr_data_ID,annotation_ID,attr_ID,attr_val
10783,21536,1,Unspecified
10784,25562,1,Unspecified
10785,25563,1,Unspecified
10786,25564,1,Unspecified
10787,25565,1,Unspecified
10788,25566,1,Unspecified
10789,25567,1,Unspecified
10790,25568,1,Unspecified
10791,25569,1,Unspecified
10792,25570,1,Unspecified
10793,23645,1,Unspecified
10794,23646,1,Unspecified
10795,23647,1,Unspecified
10796,23648,1,Unspecified
10797,23649,1,Unspecified
10798,23650,1,Unspecified
10799,23651,1,Unspecified
10800,23652,1,Unspecified
10801,23653,1,Unspecified
10802,23654,1,Unspecified
10803,23655,1,Unspecified
10804,23656,1,Unspecified
10805,23657,1,Unspecified
10806,23658,1,Unspecified
10807,23659,1,Unspecified
10808,23660,1,Unspecified
10809,23661,1,Unspecified
10810,23662,1,Unspecified
10811,21537,1,Unspecified
10812,25571,1,Unspecified
10813,23511,1,Unspecified
10814,23512,1,Unspecified
10815,21538,1,Unspecified
10816,25572,1,Unspecified
10817,23663,1,Unspecified
10818,23665,1,Unspecified
10819,23666,1,Unspecified
10820,23667,1,Unspecified
10821,23668,1,Unspecified
10822,21539,1,Unspecified
10823,21540,1,Unspecified
10824,25573,1,not-selected
10825,23514,1,Unspecified
10826,23515,1,Unspecified
10827,21541,1,Unspecified
10828,25574,1,Unspecified
10829,23516,1,Unspecified
10830,23517,1,Unspecified
10831,21542,1,Unspecified
10832,25576,1,Unspecified
10833,23669,1,Collection
10834,23670,1,Collection
10835,23674,1,Unspecified
10836,21569,1,Unspecified
10837,25606,1,Unspecified
10838,23578,1,Unspecified
10839,23591,1,Collection
10840,23592,1,Collection
10841,23593,1,Collection
10842,23597,1,Unspecified
10843,23598,1,Unspecified
10844,6752,1,Unspecified
10845,4939,1,Use
10846,4940,1,Use
10847,4941,1,Use
10848,5983,1,Unspecified
10849,5984,1,Unspecified
10850,6759,1,Unspecified
10851,6760,1,Unspecified
10852,6762,1,Unspecified
10853,6763,1,Unspecified
10854,4943,1,Unspecified
10855,4944,1,Unspecified
10856,5980,1,Unspecified
10857,6764,1,Unspecified
10858,6765,1,Unspecified
10859,6756,1,Unspecified
10860,16936,1,not-selected
10861,16937,1,not-selected
10862,16938,1,not-selected
10863,16939,1,not-selected
10864,16940,1,not-selected
10865,16941,1,not-selected
10866,18237,1,not-selected
10867,17363,1,Collection
10868,17364,1,Unspecified
10869,17365,1,Unspecified
10870,16943,1,not-selected
10871,16944,1,not-selected
10872,16945,1,not-selected
10873,18239,1,not-selected
10874,18240,1,not-selected
10875,17369,1,Collection
10876,17370,1,Collection
10877,17371,1,Collection
10878,17372,1,Collection
10879,16947,1,not-selected
10880,16948,1,not-selected
10881,16949,1,not-selected
10882,16950,1,not-selected
10883,17375,1,Unspecified
10884,17376,1,Unspecified
10885,17377,1,Unspecified
10886,16953,1,not-selected
10887,16954,1,not-selected
10888,17379,1,Unspecified
10889,17380,1,Unspecified
10890,16964,1,not-selected
10891,18250,1,not-selected
10892,17384,1,Unspecified
10893,16966,1,not-selected
10894,16967,1,not-selected
10895,18251,1,not-selected
10896,17387,1,Unspecified
10897,16972,1,not-selected
10898,16973,1,not-selected
10899,18252,1,not-selected
10900,16979,1,not-selected
10901,17623,1,Collection
10902,18254,1,not-selected
10903,16988,1,not-selected
10904,16989,1,not-selected
10905,16990,1,not-selected
10906,16991,1,not-selected
10907,16993,1,not-selected
10908,18255,1,not-selected
10909,18256,1,not-selected
10910,18257,1,not-selected
10911,17394,1,Unspecified
10912,17395,1,Unspecified
10913,17396,1,Unspecified
10914,17397,1,Unspecified
10915,16994,1,not-selected
10916,16995,1,not-selected
10917,16996,1,not-selected
10918,18258,1,not-selected
10919,18259,1,not-selected
10920,17398,1,Unspecified
10921,17399,1,Unspecified
10922,17400,1,Unspecified
10923,17401,1,Unspecified
10924,17006,1,not-selected
10925,17007,1,not-selected
10926,17008,1,not-selected
10927,17010,1,not-selected
10928,17011,1,not-selected
10929,18261,1,not-selected
10930,18262,1,not-selected
10931,18263,1,not-selected
10932,17406,1,Unspecified
10933,17407,1,Unspecified
10934,17408,1,Unspecified
10935,17409,1,Unspecified
10936,18264,1,not-selected
10937,18265,1,not-selected
10938,18266,1,not-selected
10939,18267,1,not-selected
10940,17411,1,Unspecified
10941,17412,1,Unspecified
10942,17413,1,Unspecified
10943,17414,1,Unspecified
10944,17415,1,Unspecified
10945,17015,1,not-selected
10946,17021,1,not-selected
10947,18270,1,not-selected
10948,17626,1,Collection
10949,17052,1,not-selected
10950,17053,1,not-selected
10951,18278,1,not-selected
10952,17435,1,Unspecified
10953,17436,1,Unspecified
10954,17054,1,not-selected
10955,17055,1,not-selected
10956,17056,1,not-selected
10957,18279,1,not-selected
10958,17437,1,Unspecified
10959,17438,1,Unspecified
10960,17439,1,Unspecified
10961,17058,1,not-selected
10962,17059,1,not-selected
10963,18280,1,not-selected
10964,18281,1,not-selected
10965,17440,1,Unspecified
10966,17441,1,Unspecified
10967,17442,1,Unspecified
10968,17063,1,not-selected
10969,17064,1,not-selected
10970,18283,1,not-selected
10971,17445,1,Unspecified
10972,18294,1,not-selected
10973,18295,1,not-selected
10974,17593,1,Collection
10975,17639,1,Collection
10976,17640,1,Collection
10977,17646,1,Collection
10978,31,1,Unspecified
10979,32,1,Unspecified
10980,93,1,Unspecified
10981,23,1,Unspecified
10982,94,1,Unspecified
10983,735,1,Unspecified
10984,29,1,Collection
10985,30,1,Unspecified
10986,97,1,Unspecified
10987,98,1,Collection
10988,100,1,Unspecified
10989,804,1,Collection
10990,805,1,Unspecified
10991,37,1,Unspecified
10992,102,1,Unspecified
10993,806,1,Unspecified
10994,39,1,Unspecified
10995,40,1,Unspecified
10996,104,1,Unspecified
10997,807,1,Unspecified
10998,808,1,Unspecified
10999,106,1,Unspecified
11000,811,1,Unspecified
11001,60,1,Unspecified
11002,61,1,Unspecified
11003,108,1,Unspecified
11004,109,1,Unspecified
11005,110,1,Unspecified
11006,54,1,Unspecified
11007,55,1,Unspecified
11008,56,1,Unspecified
11009,57,1,Unspecified
11010,111,1,Unspecified
11011,113,1,Unspecified
11012,819,1,Unspecified
11013,820,1,Unspecified
11014,821,1,Unspecified
11015,44,1,Unspecified
11016,45,1,Unspecified
11017,116,1,Unspecified
11018,822,1,Unspecified
11019,62,1,Unspecified
11020,63,1,Unspecified
11021,117,1,Unspecified
11022,118,1,Unspecified
11023,831,1,Unspecified
11024,832,1,Unspecified
11025,66,1,Use
11026,67,1,Use
11027,119,1,Unspecified
11028,120,1,Unspecified
11029,121,1,Unspecified
11030,858,1,Unspecified
11031,859,1,Unspecified
11032,71,1,Unspecified
11033,427,1,Unspecified
11034,129,1,Unspecified
11035,130,1,Unspecified
11036,428,1,Unspecified
11037,429,1,Unspecified
11038,430,1,Unspecified
11039,866,1,Unspecified
11040,867,1,Unspecified
11041,134,1,Unspecified
11042,135,1,Unspecified
11043,432,1,Unspecified
11044,870,1,Unspecified
11045,137,1,Unspecified
11046,426,1,Unspecified
11047,873,1,Unspecified
11048,138,1,Unspecified
11049,435,1,Unspecified
11050,875,1,Unspecified
11051,139,1,Unspecified
11052,140,1,Unspecified
11053,436,1,Unspecified
11054,141,1,Unspecified
11055,142,1,Unspecified
11056,437,1,Unspecified
11057,438,1,Unspecified
11058,889,1,Unspecified
11059,143,1,Unspecified
11060,144,1,Unspecified
11061,145,1,Unspecified
11062,439,1,Unspecified
11063,878,1,Unspecified
11064,880,1,Collection
11065,170,1,Unspecified
11066,519,1,Unspecified
11067,957,1,Unspecified
11068,171,1,Unspecified
11069,172,1,Unspecified
11070,173,1,Unspecified
11071,463,1,Unspecified
11072,464,1,Unspecified
11073,465,1,Unspecified
11074,466,1,Unspecified
11075,960,1,Unspecified
11076,961,1,Unspecified
11077,962,1,Unspecified
11078,512,1,Unspecified
11079,513,1,Unspecified
11080,178,1,Unspecified
11081,514,1,Unspecified
11082,994,1,Unspecified
11083,993,1,Unspecified
11084,180,1,Unspecified
11085,518,1,Unspecified
11086,995,1,Unspecified
11087,2962,1,Unspecified
11088,2963,1,Unspecified
11089,2964,1,Unspecified
11090,2965,1,Unspecified
11091,2966,1,Unspecified
11092,2973,1,Unspecified
11093,3735,1,Unspecified
11094,3736,1,Unspecified
11095,3737,1,Unspecified
11096,4166,1,Unspecified
11097,4167,1,Unspecified
11098,4168,1,Unspecified
11099,2974,1,Unspecified
11100,2975,1,Unspecified
11101,3741,1,Unspecified
11102,3742,1,Unspecified
11103,4172,1,Unspecified
11104,2976,1,Unspecified
11105,2977,1,Unspecified
11106,2978,1,Unspecified
11107,2979,1,Unspecified
11108,2980,1,Unspecified
11109,3748,1,Unspecified
11110,3749,1,Unspecified
11111,3752,1,Unspecified
11112,3753,1,Unspecified
11113,4173,1,Unspecified
11114,4174,1,Unspecified
11115,4175,1,Unspecified
11116,2981,1,Unspecified
11117,3754,1,Unspecified
11118,4176,1,Unspecified
11119,2982,1,Unspecified
11120,2983,1,Unspecified
11121,2984,1,Unspecified
11122,2985,1,Unspecified
11123,2986,1,Unspecified
11124,3755,1,Unspecified
11125,3756,1,Unspecified
11126,3757,1,Unspecified
11127,3758,1,Unspecified
11128,4177,1,Unspecified
11129,4178,1,Unspecified
11130,4179,1,Unspecified
11131,2987,1,Unspecified
11132,2988,1,Unspecified
11133,2989,1,Unspecified
11134,3760,1,Unspecified
11135,3761,1,Unspecified
11136,3763,1,Unspecified
11137,3766,1,Unspecified
11138,4181,1,Unspecified
11139,2990,1,Unspecified
11140,2991,1,Unspecified
11141,2992,1,Unspecified
11142,3764,1,Unspecified
11143,3765,1,Unspecified
11144,4182,1,Unspecified
11145,3768,1,Unspecified
11146,3000,1,Unspecified
11147,3775,1,Unspecified
11148,3776,1,Unspecified
11149,3777,1,Unspecified
11150,4190,1,Unspecified
11151,4191,1,Unspecified
11152,3003,1,Unspecified
11153,4192,1,Unspecified
11154,3745,1,Unspecified
11155,7906,1,Collection
11156,7907,1,Collection
11157,7908,1,Collection
11158,7909,1,Collection
11159,7910,1,Collection
11160,7911,1,Collection
11161,9233,1,not-selected
11162,9234,1,not-selected
11163,9235,1,not-selected
11164,9236,1,not-selected
11165,24007,1,Unspecified
11166,24008,1,Unspecified
11167,24009,1,Unspecified
11168,24010,1,Unspecified
11169,24011,1,Unspecified
11170,24012,1,Unspecified
11171,24013,1,Unspecified
11172,24014,1,Unspecified
11173,24015,1,Unspecified
11174,24016,1,Unspecified
11175,7912,1,Unspecified
11176,7913,1,Unspecified
11177,7914,1,Unspecified
11178,7915,1,Unspecified
11179,9237,1,not-selected
11180,9238,1,not-selected
11181,9239,1,not-selected
11182,9240,1,not-selected
11183,24017,1,Unspecified
11184,24018,1,Unspecified
11185,24019,1,Unspecified
11186,24020,1,Unspecified
11187,24021,1,Unspecified
11188,7916,1,Collection
11189,7917,1,Collection
11190,9241,1,Collection
11191,9242,1,not-selected
11192,7920,1,Both
11193,7921,1,Both
11194,7922,1,Both
11195,7923,1,Both
11196,9243,1,not-selected
11197,9244,1,not-selected
11198,24028,1,Unspecified
11199,24029,1,Unspecified
11200,24030,1,Unspecified
11201,24031,1,Unspecified
11202,24032,1,Unspecified
11203,7935,1,Use
11204,9249,1,not-selected
11205,7937,1,Unspecified
11206,9252,1,not-selected
11207,24762,1,Unspecified
11208,8085,1,Unspecified
11209,8086,1,Unspecified
11210,8087,1,Unspecified
11211,9254,1,not-selected
11212,9255,1,not-selected
11213,9256,1,not-selected
11214,24766,1,Unspecified
11215,24767,1,Unspecified
11216,24768,1,Unspecified
11217,24769,1,Unspecified
11218,24770,1,Unspecified
11219,8088,1,Unspecified
11220,8089,1,Unspecified
11221,8090,1,Unspecified
11222,24771,1,not-selected
11223,9259,1,not-selected
11224,24776,1,Unspecified
11225,24777,1,Unspecified
11226,24778,1,Unspecified
11227,24779,1,Unspecified
11228,24780,1,Unspecified
11229,24781,1,Unspecified
11230,24782,1,Unspecified
11231,9260,1,not-selected
11232,24783,1,Unspecified
11233,24784,1,Unspecified
11234,24785,1,Unspecified
11235,24786,1,Unspecified
11236,24787,1,Unspecified
11237,24788,1,Unspecified
11238,24789,1,Unspecified
11239,24790,1,Unspecified
11240,24791,1,Unspecified
11241,9264,1,not-selected
11242,24796,1,Unspecified
11243,8660,1,Collection
11244,8661,1,Collection
11245,8662,1,Collection
11246,8663,1,Collection
11247,8664,1,Collection
11248,8665,1,Collection
11249,10887,1,not-selected
11250,10888,1,not-selected
11251,10889,1,not-selected
11252,10890,1,not-selected
11253,24037,1,Unspecified
11254,24038,1,Unspecified
11255,24039,1,Unspecified
11256,24040,1,Unspecified
11257,24041,1,Unspecified
11258,24042,1,Unspecified
11259,24043,1,Unspecified
11260,24044,1,Unspecified
11261,8666,1,Unspecified
11262,8667,1,Unspecified
11263,10891,1,not-selected
11264,24045,1,Collection
11265,24046,1,Collection
11266,8668,1,Collection
11267,10892,1,not-selected
11268,24047,1,Collection
11269,24050,1,Collection
11270,8669,1,Unspecified
11271,8670,1,Unspecified
11272,8671,1,Unspecified
11273,8672,1,Unspecified
11274,8673,1,Unspecified
11275,8674,1,Unspecified
11276,10893,1,not-selected
11277,10894,1,not-selected
11278,10895,1,not-selected
11279,10896,1,not-selected
11280,10897,1,not-selected
11281,10898,1,not-selected
11282,10899,1,not-selected
11283,10900,1,not-selected
11284,23988,1,Unspecified
11285,23989,1,Unspecified
11286,23990,1,Unspecified
11287,23991,1,Unspecified
11288,23992,1,Unspecified
11289,23993,1,Unspecified
11290,23994,1,Unspecified
11291,23995,1,Unspecified
11292,23996,1,Unspecified
11293,23997,1,Unspecified
11294,8675,1,Use
11295,10902,1,not-selected
11296,10903,1,not-selected
11297,24048,1,Collection
11298,24049,1,Collection
11299,10904,1,not-selected
11300,24056,1,Collection
11301,24057,1,Unspecified
11302,8681,1,Unspecified
11303,8682,1,Unspecified
11304,10908,1,not-selected
11305,10909,1,not-selected
11306,24062,1,Unspecified
11307,10910,1,not-selected
11308,24063,1,Both
11309,24064,1,Both
11310,24065,1,Both
11311,8684,1,Unspecified
11312,8685,1,Unspecified
11313,10924,1,not-selected
11314,10925,1,not-selected
11315,24066,1,Unspecified
11316,24067,1,Unspecified
11317,8686,1,Unspecified
11318,8687,1,Unspecified
11319,8688,1,Unspecified
11320,10926,1,not-selected
11321,10927,1,not-selected
11322,10929,1,not-selected
11323,24068,1,Unspecified
11324,24069,1,Unspecified
11325,24070,1,Unspecified
11326,24071,1,Unspecified
11327,24086,1,Use
11328,24087,1,Use
11329,8714,1,Collection
11330,8715,1,Collection
11331,11121,1,Collection
11332,11122,1,Collection
11333,24102,1,Collection
11334,24103,1,Unspecified
11335,8724,1,Collection
11336,8725,1,Collection
11337,8728,1,Unspecified
11338,11333,1,Collection
11339,24107,1,Collection
11340,24108,1,Collection
11341,24109,1,Collection
11342,24110,1,Collection
11343,24111,1,Collection
11344,24112,1,Collection
11345,24113,1,Collection
11346,24114,1,Collection
11347,24116,1,Collection
11348,24117,1,Collection
11349,8796,1,Unspecified
11350,8797,1,Unspecified
11351,8798,1,Unspecified
11352,11126,1,not-selected
11353,11127,1,not-selected
11354,11128,1,not-selected
11355,24118,1,Unspecified
11356,24119,1,Unspecified
11357,24120,1,Unspecified
11358,11807,1,not-selected
11359,11809,1,not-selected
11360,12272,1,not-selected
11361,12274,1,not-selected
11362,12276,1,not-selected
11363,24126,1,Unspecified
11364,24127,1,Unspecified
11365,24128,1,Unspecified
11366,24129,1,Unspecified
11367,8803,1,Unspecified
11368,12279,1,not-selected
11369,24130,1,Unspecified
11370,8804,1,Unspecified
11371,8805,1,Unspecified
11372,8806,1,Unspecified
11373,12284,1,not-selected
11374,12295,1,not-selected
11375,24131,1,Unspecified
11376,24132,1,Unspecified
11377,24133,1,Unspecified
11378,12297,1,not-selected
11379,12298,1,not-selected
11380,12299,1,not-selected
11381,12301,1,not-selected
11382,24135,1,Unspecified
11383,24136,1,Unspecified
11384,24137,1,Unspecified
11385,24138,1,Unspecified
11386,24139,1,Unspecified
11387,24140,1,Unspecified
11388,24141,1,Unspecified
11389,24142,1,Unspecified
11390,24143,1,Unspecified
11391,24144,1,Unspecified
11392,2014,1,Unspecified
11393,2280,1,Unspecified
11394,2801,1,Unspecified
11395,2024,1,Unspecified
11396,2025,1,Unspecified
11397,2026,1,Unspecified
11398,2035,1,Unspecified
11399,2286,1,Unspecified
11400,2287,1,Unspecified
11401,2288,1,Unspecified
11402,2293,1,Unspecified
11403,2297,1,Unspecified
11404,2803,1,Use
11405,2804,1,Use
11406,2806,1,Unspecified
11407,2300,1,Unspecified
11408,2303,1,Unspecified
11409,2305,1,Unspecified
11410,2310,1,Unspecified
11411,2311,1,Unspecified
11412,2808,1,Collection
11413,2809,1,Unspecified
11414,2810,1,Unspecified
11415,2037,1,Unspecified
11416,2038,1,Unspecified
11417,2050,1,Unspecified
11418,2312,1,Unspecified
11419,2313,1,Unspecified
11420,2314,1,Unspecified
11421,2811,1,Unspecified
11422,2812,1,Unspecified
11423,2063,1,Unspecified
11424,2064,1,Unspecified
11425,2320,1,Unspecified
11426,2321,1,Unspecified
11427,2816,1,Unspecified
11428,2070,1,Unspecified
11429,2074,1,Unspecified
11430,2076,1,Unspecified
11431,2077,1,Unspecified
11432,2078,1,Unspecified
11433,2085,1,Unspecified
11434,2087,1,Unspecified
11435,2322,1,Collection
11436,2323,1,Unspecified
11437,2817,1,Unspecified
11438,2818,1,Unspecified
11439,2819,1,Unspecified
11440,2094,1,Unspecified
11441,2095,1,Unspecified
11442,2328,1,Unspecified
11443,2329,1,Unspecified
11444,2820,1,Unspecified
11445,2821,1,Unspecified
11446,2132,1,Unspecified
11447,2335,1,Unspecified
11448,2838,1,Unspecified
11449,9811,1,not-selected
11450,9756,1,Collection
11451,9757,1,Collection
11452,9812,1,not-selected
11453,9758,1,not-selected
11454,9390,1,not-selected
11455,9391,1,not-selected
11456,9392,1,not-selected
11457,9393,1,not-selected
11458,9394,1,not-selected
11459,9395,1,not-selected
11460,9813,1,not-selected
11461,9759,1,not-selected
11462,9760,1,not-selected
11463,9761,1,not-selected
11464,9762,1,not-selected
11465,9396,1,not-selected
11466,9397,1,not-selected
11467,9398,1,not-selected
11468,9399,1,not-selected
11469,9400,1,not-selected
11470,9401,1,not-selected
11471,9909,1,Unspecified
11472,9405,1,not-selected
11473,9910,1,not-selected
11474,9407,1,not-selected
11475,9408,1,not-selected
11476,9409,1,not-selected
11477,9410,1,not-selected
11478,9411,1,not-selected
11479,9818,1,not-selected
11480,9819,1,not-selected
11481,9911,1,not-selected
11482,9412,1,not-selected
11483,9413,1,not-selected
11484,9820,1,not-selected
11485,9912,1,not-selected
11486,9414,1,not-selected
11487,9415,1,not-selected
11488,9416,1,not-selected
11489,9418,1,not-selected
11490,9419,1,not-selected
11491,9821,1,not-selected
11492,9920,1,Unspecified
11493,9427,1,not-selected
11494,9428,1,not-selected
11495,9429,1,not-selected
11496,9924,1,Unspecified
11497,9432,1,not-selected
11498,9828,1,not-selected
11499,9829,1,not-selected
11500,9933,1,Unspecified
11501,9443,1,not-selected
11502,9444,1,not-selected
11503,9445,1,not-selected
11504,9935,1,Unspecified
11505,9938,1,Unspecified
11506,9451,1,not-selected
11507,9943,1,not-selected
11508,9453,1,not-selected
11509,9841,1,not-selected
11510,9461,1,not-selected
11511,9404,1,not-selected
11512,13748,1,not-selected
11513,14962,1,Unspecified
11514,14963,1,Unspecified
11515,14964,1,Unspecified
11516,14965,1,Unspecified
11517,24607,1,Unspecified
11518,24608,1,Unspecified
11519,24609,1,Unspecified
11520,24610,1,Unspecified
11521,24611,1,Unspecified
11522,11175,1,not-selected
11523,9954,1,Use
11524,11176,1,not-selected
11525,11177,1,not-selected
11526,9971,1,not-selected
11527,11181,1,Collection
11528,11182,1,Use
11529,12586,1,not-selected
11530,11188,1,not-selected
11531,11189,1,not-selected
11532,11190,1,not-selected
11533,11191,1,not-selected
11534,11192,1,not-selected
11535,11193,1,not-selected
11536,11194,1,not-selected
11537,11195,1,not-selected
11538,11196,1,not-selected
11539,11197,1,not-selected
11540,11198,1,not-selected
11541,11199,1,not-selected
11542,12590,1,not-selected
11543,9223,1,Unspecified
11544,9224,1,Unspecified
11545,9227,1,Unspecified
11546,9228,1,Unspecified
11547,9229,1,Unspecified
11548,9230,1,Unspecified
11549,10008,1,Unspecified
11550,10009,1,Unspecified
11551,10011,1,Unspecified
11552,10012,1,Unspecified
11553,11200,1,not-selected
11554,11201,1,not-selected
11555,11202,1,not-selected
11556,11203,1,not-selected
11557,11204,1,not-selected
11558,11207,1,not-selected
11559,12592,1,not-selected
11560,12593,1,not-selected
11561,10021,1,not-selected
11562,10022,1,not-selected
11563,10023,1,not-selected
11564,10025,1,not-selected
11565,10032,1,not-selected
11566,11209,1,not-selected
11567,11210,1,not-selected
11568,12595,1,not-selected
11569,10364,1,not-selected
11570,10369,1,not-selected
11571,10376,1,not-selected
11572,10380,1,not-selected
11573,10383,1,not-selected
11574,10388,1,Collection
11575,11215,1,not-selected
11576,11216,1,not-selected
11577,11217,1,not-selected
11578,11218,1,Use
11579,11219,1,Use
11580,12596,1,not-selected
11581,10395,1,Use
11582,10396,1,Use
11583,10398,1,Use
11584,10399,1,Use
11585,12597,1,not-selected
11586,11230,1,not-selected
11587,11231,1,not-selected
11588,11232,1,not-selected
11589,11233,1,not-selected
11590,11234,1,not-selected
11591,11235,1,not-selected
11592,12599,1,not-selected
11593,11243,1,not-selected
11594,11244,1,not-selected
11595,11245,1,not-selected
11596,11246,1,not-selected
11597,10496,1,Unspecified
11598,10497,1,Unspecified
11599,10498,1,Unspecified
11600,10499,1,Unspecified
11601,11247,1,Collection
11602,11248,1,Collection
11603,11249,1,Collection
11604,11250,1,Collection
11605,11251,1,Collection
11606,11252,1,Collection
11607,12602,1,not-selected
11608,12603,1,not-selected
11609,12604,1,not-selected
11610,10470,1,Collection
11611,10472,1,Collection
11612,10473,1,Collection
11613,10474,1,Collection
11614,10475,1,Collection
11615,11253,1,not-selected
11616,11254,1,not-selected
11617,11257,1,not-selected
11618,11258,1,not-selected
11619,11259,1,Unspecified
11620,12605,1,not-selected
11621,10500,1,not-selected
11622,10501,1,Collection
11623,11268,1,not-selected
11624,10530,1,Collection
11625,10522,1,Use
11626,10455,1,not-selected
11627,10452,1,Collection
11628,3322,1,Unspecified
11629,2404,1,Unspecified
11630,2405,1,Unspecified
11631,2406,1,Unspecified
11632,2407,1,Unspecified
11633,3260,1,Unspecified
11634,3261,1,Unspecified
11635,3325,1,Unspecified
11636,3326,1,Unspecified
11637,3327,1,Unspecified
11638,3328,1,Unspecified
11639,3329,1,Unspecified
11640,2408,1,Unspecified
11641,2409,1,Unspecified
11642,2410,1,Unspecified
11643,2411,1,Unspecified
11644,3262,1,Unspecified
11645,3263,1,Unspecified
11646,3264,1,Unspecified
11647,3265,1,Unspecified
11648,3330,1,Unspecified
11649,3331,1,Unspecified
11650,3332,1,Unspecified
11651,2412,1,Unspecified
11652,2413,1,Unspecified
11653,3266,1,Unspecified
11654,3333,1,Unspecified
11655,2415,1,Unspecified
11656,2416,1,Unspecified
11657,2417,1,Unspecified
11658,2418,1,Unspecified
11659,2419,1,Unspecified
11660,2420,1,Unspecified
11661,2421,1,Unspecified
11662,3338,1,Unspecified
11663,3339,1,Unspecified
11664,3340,1,Unspecified
11665,3341,1,Unspecified
11666,3342,1,Unspecified
11667,3343,1,Unspecified
11668,3388,1,Unspecified
11669,3389,1,Unspecified
11670,3390,1,Unspecified
11671,3391,1,Unspecified
11672,3392,1,Unspecified
11673,3393,1,Unspecified
11674,3394,1,Unspecified
11675,2422,1,Unspecified
11676,3348,1,Unspecified
11677,3395,1,Unspecified
11678,3366,1,Unspecified
11679,8193,1,Both
11680,8195,1,Both
11681,9337,1,Both
11682,9341,1,not-selected
11683,8201,1,Collection
11684,8202,1,Collection
11685,8203,1,Collection
11686,8204,1,Collection
11687,8205,1,Collection
11688,8206,1,Collection
11689,8207,1,Collection
11690,8208,1,Collection
11691,8209,1,Collection
11692,8210,1,Collection
11693,8211,1,Collection
11694,8212,1,Collection
11695,9343,1,not-selected
11696,9344,1,not-selected
11697,9345,1,not-selected
11698,9346,1,not-selected
11699,24858,1,Collection
11700,24862,1,Collection
11701,24863,1,Collection
11702,24864,1,Collection
11703,24865,1,Collection
11704,24866,1,Collection
11705,24867,1,Collection
11706,24868,1,Collection
11707,24869,1,Collection
11708,24870,1,Collection
11709,24871,1,Collection
11710,24872,1,Collection
11711,24873,1,Collection
11712,24875,1,Collection
11713,8215,1,Unspecified
11714,8216,1,Unspecified
11715,8217,1,Unspecified
11716,8218,1,Unspecified
11717,8219,1,Unspecified
11718,9347,1,not-selected
11719,9349,1,not-selected
11720,24877,1,Unspecified
11721,24878,1,Unspecified
11722,24879,1,Unspecified
11723,24880,1,Unspecified
11724,24881,1,Unspecified
11725,24882,1,Unspecified
11726,24936,1,Unspecified
11727,8230,1,Unspecified
11728,9353,1,not-selected
11729,24937,1,Unspecified
11730,24938,1,Unspecified
11731,24939,1,Unspecified
11732,24940,1,Unspecified
11733,24941,1,Unspecified
11734,24942,1,Unspecified
11735,24943,1,Unspecified
11736,24944,1,Unspecified
11737,8231,1,Unspecified
11738,8232,1,Unspecified
11739,8233,1,Unspecified
11740,8234,1,Unspecified
11741,8235,1,Unspecified
11742,8236,1,Unspecified
11743,8237,1,Unspecified
11744,9355,1,not-selected
11745,9356,1,not-selected
11746,9357,1,not-selected
11747,24945,1,Unspecified
11748,24946,1,Unspecified
11749,24947,1,Unspecified
11750,24948,1,Unspecified
11751,24949,1,Unspecified
11752,24950,1,Unspecified
11753,24952,1,Unspecified
11754,24953,1,Unspecified
11755,24954,1,Unspecified
11756,24955,1,Unspecified
11757,8238,1,Both
11758,9358,1,Both
11759,24893,1,Both
11760,24894,1,Both
11761,8240,1,Unspecified
11762,8241,1,Unspecified
11763,9359,1,not-selected
11764,24896,1,Unspecified
11765,24897,1,Unspecified
11766,24898,1,Unspecified
11767,8244,1,Use
11768,8245,1,Use
11769,8246,1,Use
11770,8247,1,Use
11771,8248,1,Use
11772,8249,1,Use
11773,8250,1,Use
11774,9362,1,not-selected
11775,24956,1,Unspecified
11776,24957,1,Both
11777,24958,1,Collection
11778,24959,1,Unspecified
11779,24960,1,Unspecified
11780,24961,1,Unspecified
11781,24962,1,Unspecified
11782,24963,1,Unspecified
11783,9363,1,not-selected
11784,24964,1,Unspecified
11785,24965,1,Unspecified
11786,9364,1,not-selected
11787,24966,1,Collection
11788,24967,1,Collection
11789,8258,1,Use
11790,9367,1,not-selected
11791,24976,1,Collection
11792,24977,1,Collection
11793,24978,1,Collection
11794,24979,1,Collection
11795,24982,1,Collection
11796,24983,1,Collection
11797,9369,1,not-selected
11798,24905,1,Unspecified
11799,24906,1,Unspecified
11800,8274,1,Collection
11801,9376,1,not-selected
11802,24912,1,not-selected
11803,8275,1,Collection
11804,8276,1,Collection
11805,8279,1,Use
11806,8280,1,Use
11807,9570,1,not-selected
11808,9577,1,not-selected
11809,7388,1,Unspecified
11810,5753,1,Unspecified
11811,5754,1,Unspecified
11812,6634,1,Unspecified
11813,6635,1,Unspecified
11814,7400,1,Unspecified
11815,7401,1,Unspecified
11816,6636,1,Collection
11817,5756,1,Unspecified
11818,5757,1,Unspecified
11819,5758,1,Unspecified
11820,5759,1,Unspecified
11821,6650,1,Unspecified
11822,6651,1,Unspecified
11823,6652,1,Unspecified
11824,6653,1,Unspecified
11825,6654,1,Unspecified
11826,6643,1,Unspecified
11827,6644,1,Unspecified
11828,6645,1,Unspecified
11829,5769,1,Unspecified
11830,6639,1,Unspecified
11831,7392,1,Unspecified
11832,13157,1,not-selected
11833,11707,1,not-selected
11834,11708,1,not-selected
